county,year,credit_access
CA-Sutter County,2009,78.23741007
CA-Tehama County,2009,72.88732394
CA-Trinity County,2009,67.10526316
CA-Tulare County,2009,81.73482032
CA-Tuolumne County,2009,77.99352751
CA-Ventura County,2009,73.38856335
CA-Yolo County,2009,78.49740933
CA-Yuba County,2009,79.14156627
CT-Fairfield County,2009,77.52495937
CT-Hartford County,2009,82.12585386
CT-Litchfield County,2009,79.98963193
CT-Middlesex County,2009,81.52610442
CT-New Haven County,2009,78.50500294
CT-New London County,2009,79.43661972
CT-Tolland County,2009,84.58498024
CT-Windham County,2009,78.97310513
GA-Appling County,2009,64.17910448
GA-Atkinson County,2009,32.14285714
GA-Bacon County,2009,37.5
GA-Baker County,2009,62.44725738
GA-Baldwin County,2009,74.82269504
GA-Banks County,2009,69.44444444
GA-Barrow County,2009,83.16151203
GA-Bartow County,2009,79.97750281
GA-Ben Hill County,2009,82.02247191
GA-Berrien County,2009,81.16883117
GA-Bibb County,2009,81.55774396
GA-Bleckley County,2009,74
GA-Brantley County,2009,53.50877193
GA-Brooks County,2009,75.17730496
GA-Bryan County,2009,87.54208754
GA-Bulloch County,2009,81.83760684
GA-Burke County,2009,63.37209302
GA-Butts County,2009,74.44933921
GA-Calhoun County,2009,58.33333333
GA-Camden County,2009,84.2835131
GA-Candler County,2009,69.09090909
GA-Carroll County,2009,75.36945813
GA-Catoosa County,2009,80.7518797
GA-Charlton County,2009,51.06382979
GA-Chatham County,2009,82.21421553
GA-Chattahoochee County,2009,53.33333333
GA-Chattooga County,2009,67.11409396
GA-Cherokee County,2009,84.08136907
GA-Clarke County,2009,85.89626934
GA-Clay County,2009,77.46368276
GA-Clayton County,2009,67.70376862
GA-Clinch County,2009,81.25
GA-Cobb County,2009,82.53909617
GA-Coffee County,2009,69.94219653
GA-Colquitt County,2009,72.36842105
GA-Columbia County,2009,85.47660312
GA-Cook County,2009,76.47058824
GA-Coweta County,2009,82.52427184
GA-Crawford County,2009,60
GA-Crisp County,2009,70.58823529
GA-Dade County,2009,79.16666667
GA-Dawson County,2009,82.15488215
GA-Decatur County,2009,73.91304348
GA-DeKalb County,2009,73.90918316
GA-Dodge County,2009,87.1559633
GA-Dooly County,2009,70.73170732
GA-Dougherty County,2009,76.67731629
GA-Douglas County,2009,78.73734366
GA-Early County,2009,42.85714286
GA-Echols County,2009,65
GA-Effingham County,2009,80.44444444
GA-Elbert County,2009,83.78378378
GA-Emanuel County,2009,59.77011494
GA-Evans County,2009,68.25396825
GA-Fannin County,2009,81.32118451
GA-Fayette County,2009,79.75409836
GA-Floyd County,2009,81.61993769
GA-Forsyth County,2009,85.14126264
GA-Franklin County,2009,68.99224806
GA-Fulton County,2009,75.1801943
GA-Gilmer County,2009,76.94235589
GA-Glascock County,2009,50
GA-Glynn County,2009,80.79625293
GA-Gordon County,2009,74.4
GA-Grady County,2009,74.13793103
GA-Greene County,2009,75.83892617
GA-Gwinnett County,2009,78.65693431
GA-Habersham County,2009,80.16528926
GA-Hall County,2009,80.12211669
GA-Hancock County,2009,80.76923077
GA-Haralson County,2009,66.52360515
GA-Harris County,2009,81.63771712
GA-Hart County,2009,70.83333333
GA-Heard County,2009,62.31884058
GA-Henry County,2009,77.39632903
GA-Houston County,2009,85.48305513
GA-Irwin County,2009,80
GA-Jackson County,2009,78.18889971
GA-Jasper County,2009,73.07692308
GA-Jeff Davis County,2009,56.14035088
GA-Jefferson County,2009,72.72727273
GA-Jenkins County,2009,62.96296296
GA-Johnson County,2009,50
GA-Jones County,2009,74.82014388
GA-Lamar County,2009,76.03305785
GA-Lanier County,2009,82.08955224
GA-Laurens County,2009,70.66666667
GA-Lee County,2009,71.34310752
GA-Liberty County,2009,80.59259259
GA-Lincoln County,2009,67.10526316
GA-Long County,2009,82.9015544
GA-Lowndes County,2009,85.62037798
GA-Lumpkin County,2009,74.53183521
GA-McDuffie County,2009,71.94244604
GA-McIntosh County,2009,65
GA-Macon County,2009,39.28571429
GA-Madison County,2009,73.01854975
GA-Marion County,2009,71.742989
GA-Meriwether County,2009,73.33333333
GA-Miller County,2009,63.88888889
GA-Mitchell County,2009,65.625
GA-Monroe County,2009,71.27118644
GA-Montgomery County,2009,67.39130435
GA-Morgan County,2009,77.05882353
GA-Murray County,2009,53.40909091
GA-Muscogee County,2009,85.75163399
GA-Newton County,2009,75.73162027
GA-Oconee County,2009,89.73105134
GA-Oglethorpe County,2009,79.66101695
GA-Paulding County,2009,83.4965035
GA-Peach County,2009,82.93515358
GA-Pickens County,2009,82.95819936
GA-Pierce County,2009,62.43093923
GA-Pike County,2009,79.71014493
GA-Polk County,2009,69.48176583
GA-Pulaski County,2009,72.72727273
GA-Putnam County,2009,66.05222734
GA-Quitman County,2009,66.66666667
GA-Rabun County,2009,79.45205479
GA-Randolph County,2009,77.77777778
GA-Richmond County,2009,81.97706171
GA-Rockdale County,2009,69.87951807
GA-Schley County,2009,65.2173913
GA-Screven County,2009,69.35483871
GA-Seminole County,2009,76.48683093
GA-Spalding County,2009,81.4953271
GA-Stephens County,2009,65.65656566
GA-Stewart County,2009,42.85714286
GA-Sumter County,2009,73.48837209
GA-Talbot County,2009,66.66666667
GA-Taliaferro County,2009,33.33333333
GA-Tattnall County,2009,74.03314917
GA-Taylor County,2009,59.45945946
GA-Telfair County,2009,65.38461538
GA-Terrell County,2009,76.71232877
GA-Thomas County,2009,79.48717949
GA-Tift County,2009,75.96566524
GA-Toombs County,2009,78.0141844
GA-Towns County,2009,87.5
GA-Treutlen County,2009,64.28571429
GA-Troup County,2009,80.53691275
GA-Turner County,2009,86.84210526
GA-Twiggs County,2009,49.01960784
GA-Union County,2009,76.30922693
GA-Upson County,2009,80
GA-Walker County,2009,77.48776509
GA-Walton County,2009,76.62162162
GA-Ware County,2009,66.2295082
GA-Warren County,2009,64.70588235
GA-Washington County,2009,63.00940439
GA-Wayne County,2009,63.52941176
GA-Webster County,2009,80
GA-Wheeler County,2009,40
GA-White County,2009,78.80184332
GA-Whitfield County,2009,65.95441595
GA-Wilcox County,2009,80.55555556
GA-Wilkes County,2009,73.07692308
GA-Wilkinson County,2009,57.69230769
GA-Worth County,2009,59.84251969
IA-Adair County,2009,67.11409396
IA-Adams County,2009,83.47010551
IA-Allamakee County,2009,61.53846154
IA-Appanoose County,2009,65.33333333
IA-Audubon County,2009,80.55555556
IA-Benton County,2009,83.14855876
IA-Black Hawk County,2009,85.69725864
IA-Boone County,2009,81.00723279
IA-Bremer County,2009,87.5
IA-Buchanan County,2009,76.83397683
IA-Buena Vista County,2009,75.34883721
IA-Butler County,2009,77.46031746
IA-Calhoun County,2009,78.04878049
IA-Carroll County,2009,76.70454545
IA-Cass County,2009,77.7537797
IA-Cedar County,2009,77.04918033
IA-Cerro Gordo County,2009,83.33333333
IA-Cherokee County,2009,67.69911504
IA-Chickasaw County,2009,82.8125
IA-Clarke County,2009,68.49315068
IA-Clay County,2009,71.34238311
IA-Clayton County,2009,71.01449275
IA-Clinton County,2009,76.44305772
IA-Crawford County,2009,68
IA-Dallas County,2009,86.71988389
IA-Davis County,2009,69.23076923
IA-Decatur County,2009,71.09375
IA-Delaware County,2009,81.78752108
IA-Des Moines County,2009,73.63636364
IA-Dickinson County,2009,81.34057971
IA-Dubuque County,2009,88.95622896
IA-Emmet County,2009,73.84615385
IA-Fayette County,2009,86.13903743
IA-Floyd County,2009,75.84175084
IA-Franklin County,2009,73.79310345
IA-Fremont County,2009,77.77777778
IA-Greene County,2009,65.70327553
IA-Grundy County,2009,83.91248391
IA-Guthrie County,2009,76.92307692
IA-Hamilton County,2009,85.23030708
IA-Hancock County,2009,79.81651376
IA-Hardin County,2009,77.26999399
IA-Harrison County,2009,73.36065574
IA-Henry County,2009,75.98760651
IA-Howard County,2009,80.11494253
IA-Humboldt County,2009,84.3373494
IA-Ida County,2009,90.90909091
IA-Iowa County,2009,80
IA-Jackson County,2009,76.61596958
IA-Jasper County,2009,80.79385403
IA-Jefferson County,2009,79.51597289
IA-Johnson County,2009,87.37260924
IA-Jones County,2009,79.42122186
IA-Keokuk County,2009,66.17647059
IA-Kossuth County,2009,86.02150538
IA-Lee County,2009,77.07641196
IA-Linn County,2009,86.12489661
IA-Louisa County,2009,69.11764706
IA-Lucas County,2009,76.04166667
IA-Lyon County,2009,78.90995261
IA-Madison County,2009,82.97797973
IA-Mahaska County,2009,80.6122449
IA-Marion County,2009,79.95473065
IA-Marshall County,2009,77.63157895
IA-Mills County,2009,84.23913043
IA-Mitchell County,2009,73.41772152
IA-Monona County,2009,66.66666667
IA-Monroe County,2009,83.41165414
IA-Montgomery County,2009,77.73049645
IA-Muscatine County,2009,80.92485549
IA-O'Brien County,2009,67.39130435
IA-Osceola County,2009,87.09677419
IA-Page County,2009,76.23762376
IA-Palo Alto County,2009,64
IA-Plymouth County,2009,79.16666667
IA-Pocahontas County,2009,75
IA-Polk County,2009,86.18907974
IA-Pottawattamie County,2009,84.31372549
IA-Poweshiek County,2009,80.1369863
IA-Ringgold County,2009,67.30769231
IA-Sac County,2009,70
IA-Scott County,2009,85.67178979
IA-Shelby County,2009,76.70136109
IA-Sioux County,2009,80.51948052
IA-Story County,2009,84.6215781
IA-Tama County,2009,80.15267176
IA-Taylor County,2009,67.30769231
IA-Union County,2009,67.7002584
IA-Van Buren County,2009,51.85185185
IA-Wapello County,2009,80.36253776
IA-Warren County,2009,82.32876712
IA-Washington County,2009,77.2991851
IA-Wayne County,2009,76.29310345
IA-Webster County,2009,77.29941292
IA-Winnebago County,2009,81.50098749
IA-Winneshiek County,2009,84.61538462
IA-Woodbury County,2009,80.71646341
IA-Worth County,2009,78.94736842
IA-Wright County,2009,73.13432836
LA-Acadia Parish,2009,67.27688787
LA-Allen Parish,2009,56.66666667
LA-Ascension Parish,2009,77.10594315
LA-Assumption Parish,2009,61.11111111
LA-Avoyelles Parish,2009,72.23796034
LA-Beauregard Parish,2009,76.72209026
LA-Bienville Parish,2009,52.47524752
LA-Bossier Parish,2009,84.81781377
LA-Caddo Parish,2009,78.94187261
LA-Calcasieu Parish,2009,70.56054771
LA-Caldwell Parish,2009,60
LA-Cameron Parish,2009,50.76923077
LA-Catahoula Parish,2009,69.23076923
LA-Claiborne Parish,2009,57.26495726
LA-Concordia Parish,2009,62.26415094
LA-De Soto Parish,2009,69.4980695
LA-East Baton Rouge Parish,2009,78.05798253
LA-East Carroll Parish,2009,75
LA-East Feliciana Parish,2009,60
LA-Evangeline Parish,2009,74.51923077
LA-Franklin Parish,2009,56.38297872
LA-Grant Parish,2009,70.81850534
LA-Iberia Parish,2009,66.31393298
LA-Iberville Parish,2009,72.4
LA-Jackson Parish,2009,56.62650602
LA-Jefferson Parish,2009,79.01018923
LA-Jefferson Davis Parish,2009,75.10040161
LA-Lafayette Parish,2009,74.93757803
LA-Lafourche Parish,2009,70.04950495
LA-La Salle Parish,2009,69.44444444
LA-Lincoln Parish,2009,73.36561743
LA-Livingston Parish,2009,66.35983264
LA-Madison Parish,2009,47.5
LA-Morehouse Parish,2009,69.40298507
LA-Natchitoches Parish,2009,72.46376812
LA-Orleans Parish,2009,75.15564779
LA-Ouachita Parish,2009,77.3015873
LA-Plaquemines Parish,2009,53.48837209
LA-Pointe Coupee Parish,2009,71.83673469
LA-Rapides Parish,2009,75.91533181
LA-Red River Parish,2009,70.37037037
LA-Richland Parish,2009,62.5
LA-Sabine Parish,2009,80.1980198
LA-St. Bernard Parish,2009,73.16513761
LA-St. Charles Parish,2009,73.06397306
LA-St. Helena Parish,2009,58.13953488
LA-St. James Parish,2009,69.46107784
LA-St. John the Baptist Parish,2009,74.22680412
LA-St. Landry Parish,2009,63.26530612
LA-St. Martin Parish,2009,61.39767055
LA-St. Mary Parish,2009,59.85576923
LA-St. Tammany Parish,2009,76.70375522
LA-Tangipahoa Parish,2009,73.14375987
LA-Tensas Parish,2009,82.60869565
LA-Terrebonne Parish,2009,68.99841017
LA-Union Parish,2009,64.96598639
LA-Vermilion Parish,2009,64.24418605
LA-Vernon Parish,2009,72.61663286
LA-Washington Parish,2009,64.33333333
LA-Webster Parish,2009,59.49367089
LA-West Baton Rouge Parish,2009,72.45901639
LA-West Carroll Parish,2009,64.28571429
LA-West Feliciana Parish,2009,66.66666667
LA-Winn Parish,2009,69.11764706
MN-Aitkin County,2009,78.04878049
MN-Anoka County,2009,84.71015956
MN-Becker County,2009,82.39795918
MN-Beltrami County,2009,77.45098039
MN-Benton County,2009,82.3943662
MN-Big Stone County,2009,86.84210526
MN-Blue Earth County,2009,85.53546592
MN-Brown County,2009,86.69527897
MN-Carlton County,2009,83.37408313
MN-Carver County,2009,83.62863218
MN-Cass County,2009,81.91616766
MN-Chippewa County,2009,82.75862069
MN-Chisago County,2009,80.37790698
MN-Clay County,2009,85.44132918
MN-Clearwater County,2009,76.36363636
MN-Cook County,2009,74.28571429
MN-Cottonwood County,2009,66.66666667
MN-Crow Wing County,2009,79.06197655
MN-Dakota County,2009,85.91445428
MN-Dodge County,2009,77.73722628
MN-Douglas County,2009,76.92307692
MN-Faribault County,2009,69.81132075
MN-Fillmore County,2009,77.54010695
MN-Freeborn County,2009,77.68924303
MN-Goodhue County,2009,80.81264108
MN-Grant County,2009,70.73170732
MN-Hennepin County,2009,85.0584899
MN-Houston County,2009,84.48275862
MN-Hubbard County,2009,83.63636364
MN-Isanti County,2009,78.45884413
MN-Itasca County,2009,77.36318408
MN-Jackson County,2009,79.84321411
MN-Kanabec County,2009,72.83236994
MN-Kandiyohi County,2009,77.8280543
MN-Kittson County,2009,78.57142857
MN-Koochiching County,2009,62.85714286
MN-Lac qui Parle County,2009,73.33333333
MN-Lake County,2009,80.3030303
MN-Lake of the Woods County,2009,82.35294118
MN-Le Sueur County,2009,81.63934426
MN-Lincoln County,2009,74.00843882
MN-Lyon County,2009,86.09271523
MN-McLeod County,2009,85.63829787
MN-Mahnomen County,2009,84.21052632
MN-Marshall County,2009,69.33638444
MN-Martin County,2009,72.63157895
MN-Meeker County,2009,80.7860262
MN-Mille Lacs County,2009,79.30029155
MN-Morrison County,2009,78.73015873
MN-Mower County,2009,81.50851582
MN-Murray County,2009,65.30612245
MN-Nicollet County,2009,89.37823834
MN-Nobles County,2009,81.25
MN-Norman County,2009,73.33333333
MN-Olmsted County,2009,84.62109955
MN-Otter Tail County,2009,81.23752495
MN-Pennington County,2009,82.55813953
MN-Pine County,2009,66.79841897
MN-Pipestone County,2009,73.80952381
MN-Polk County,2009,80.67484663
MN-Pope County,2009,77.31958763
MN-Ramsey County,2009,83.47066579
MN-Red Lake County,2009,94.73684211
MN-Redwood County,2009,69.87951807
MN-Renville County,2009,65.93406593
MN-Rice County,2009,84.17910448
MN-Rock County,2009,82.43243243
MN-Roseau County,2009,85.29411765
MN-St. Louis County,2009,84.94400664
MN-Scott County,2009,83.84188627
MN-Sherburne County,2009,83.31043956
MN-Sibley County,2009,76.38888889
MN-Stearns County,2009,87.74630542
MN-Steele County,2009,82.93838863
MN-Stevens County,2009,91.22807018
MN-Swift County,2009,76.66666667
MN-Todd County,2009,76.41025641
MN-Traverse County,2009,100
MN-Wabasha County,2009,80.65693431
MN-Wadena County,2009,77.27272727
MN-Waseca County,2009,76.23762376
MN-Washington County,2009,81.89401374
MN-Watonwan County,2009,67.32673267
MN-Wilkin County,2009,80
MN-Winona County,2009,79.05982906
MN-Wright County,2009,83.12643678
MN-Yellow Medicine County,2009,69.3877551
NE-Adams County,2009,80.97826087
NE-Antelope County,2009,83.33333333
NE-Banner County,2009,0
NE-Blaine County,2009,100
NE-Boone County,2009,70
NE-Box Butte County,2009,77.06422018
NE-Boyd County,2009,16.66666667
NE-Brown County,2009,66.66666667
NE-Buffalo County,2009,86.60508083
NE-Burt County,2009,78.37837838
NE-Butler County,2009,81.81818182
NE-Cass County,2009,83.56807512
NE-Cedar County,2009,69.23076923
NE-Chase County,2009,58.53658537
NE-Cherry County,2009,73.07692308
NE-Cheyenne County,2009,72.72727273
NE-Clay County,2009,72.72727273
NE-Colfax County,2009,85.71428571
NE-Cuming County,2009,82.5
NE-Custer County,2009,88.88888889
NE-Dakota County,2009,72.24334601
NE-Dawes County,2009,78.94736842
NE-Dawson County,2009,73.71134021
NE-Deuel County,2009,83.33333333
NE-Dixon County,2009,64.51612903
NE-Dodge County,2009,86.81672026
NE-Douglas County,2009,88.92910368
NE-Dundy County,2009,66.66666667
NE-Fillmore County,2009,61.11111111
NE-Franklin County,2009,63.63636364
NE-Frontier County,2009,71.42857143
NE-Furnas County,2009,82.35294118
NE-Gage County,2009,72.55813953
NE-Garden County,2009,77.77777778
NE-Garfield County,2009,83.33333333
NE-Gosper County,2009,80.95238095
NE-Grant County,2009,33.33333333
NE-Greeley County,2009,100
NE-Hall County,2009,83.436853
NE-Hamilton County,2009,77.89473684
NE-Harlan County,2009,83.33333333
NE-Hayes County,2009,75
NE-Hitchcock County,2009,50
NE-Holt County,2009,65.55555556
NE-Hooker County,2009,42.85714286
NE-Howard County,2009,88.33333333
NE-Jefferson County,2009,64.58333333
NE-Johnson County,2009,68.75
NE-Kearney County,2009,76.36363636
NE-Keith County,2009,71.79487179
NE-Keya Paha County,2009,100
NE-Kimball County,2009,73.33333333
NE-Knox County,2009,61.36363636
NE-Lancaster County,2009,88.06301309
NE-Lincoln County,2009,75.07082153
NE-Logan County,2009,75
NE-Loup County,2009,66.66666667
NE-McPherson County,2009,100
NE-Madison County,2009,89.18918919
NE-Merrick County,2009,80.32786885
NE-Morrill County,2009,86.95652174
NE-Nance County,2009,100
NE-Nemaha County,2009,75.75757576
NE-Nuckolls County,2009,83.33333333
NE-Otoe County,2009,80.98591549
NE-Pawnee County,2009,71.42857143
NE-Perkins County,2009,79.31034483
NE-Phelps County,2009,79.20792079
NE-Pierce County,2009,72.5
NE-Platte County,2009,85.06944444
NE-Polk County,2009,73.33333333
NE-Red Willow County,2009,70.42253521
NE-Richardson County,2009,61.19402985
NE-Rock County,2009,100
NE-Saline County,2009,67.82608696
NE-Sarpy County,2009,91.27801333
NE-Saunders County,2009,84.49612403
NE-Scotts Bluff County,2009,75.39267016
NE-Seward County,2009,83.04093567
NE-Sheridan County,2009,79.16666667
NE-Sherman County,2009,87.5
NE-Sioux County,2009,66.66666667
NE-Stanton County,2009,80
NE-Thayer County,2009,57.14285714
NE-Thomas County,2009,100
NE-Thurston County,2009,77.77777778
NE-Valley County,2009,68.75
NE-Washington County,2009,83.14606742
NE-Wayne County,2009,70.1754386
NE-Webster County,2009,50
NE-Wheeler County,2009,100
NE-York County,2009,88.60759494
NC-Alamance County,2009,80.58455115
NC-Alexander County,2009,78.41409692
NC-Alleghany County,2009,73.62637363
NC-Anson County,2009,63.47826087
NC-Ashe County,2009,79.75708502
NC-Avery County,2009,80.09950249
NC-Beaufort County,2009,75.51622419
NC-Bertie County,2009,68.42105263
NC-Bladen County,2009,62.01117318
NC-Brunswick County,2009,78.44036697
NC-Buncombe County,2009,81.83506686
NC-Burke County,2009,79.18486172
NC-Cabarrus County,2009,82.58660508
NC-Caldwell County,2009,77.66853933
NC-Camden County,2009,79.30340246
NC-Carteret County,2009,79.57219251
