Year,county,totpop,unemp,unemp_rate
2010,"Webb County, Texas",19797,102,0.51522958
2010,"Wichita County, Texas",17723,143,0.806861141
2010,"Williamson County, Texas",37724,352,0.933092991
2010,"Cache County, Utah",8773,0,0
2010,"Davis County, Utah",25205,422,1.674270978
2010,"Salt Lake County, Utah",90218,511,0.566405817
2010,"Utah County, Utah",33579,127,0.378212573
2010,"Washington County, Utah",23388,99,0.423293997
2010,"Weber County, Utah",23714,0,0
2010,"Chittenden County, Vermont",17801,101,0.567383855
2010,"Albemarle County, Virginia",14259,0,0
2010,"Arlington County, Virginia",17868,217,1.214461607
2010,"Augusta County, Virginia",11661,0,0
2010,"Bedford County, Virginia",12074,0,0
2010,"Chesterfield County, Virginia",32870,166,0.505019775
2010,"Fairfax County, Virginia",107595,318,0.295552767
2010,"Fauquier County, Virginia",8832,131,1.483242754
2010,"Frederick County, Virginia",9837,0,0
2010,"Hanover County, Virginia",12400,90,0.725806452
2010,"Henrico County, Virginia",38821,158,0.406996213
2010,"James City County, Virginia",13846,36,0.260002889
2010,"Loudoun County, Virginia",20589,93,0.451697508
2010,"Montgomery County, Virginia",9189,177,1.926216128
2010,"Prince William County, Virginia",27010,17,0.062939652
2010,"Roanoke County, Virginia",15747,0,0
2010,"Rockingham County, Virginia",12124,0,0
2010,"Spotsylvania County, Virginia",12296,123,1.000325309
2010,"Stafford County, Virginia",9465,0,0
2010,"York County, Virginia",8066,0,0
2010,"Alexandria city, Virginia",12811,56,0.437124346
2010,"Chesapeake city, Virginia",23320,80,0.343053173
2010,"Hampton city, Virginia",17040,0,0
2010,"Lynchburg city, Virginia",9979,0,0
2010,"Newport News city, Virginia",18933,0,0
2010,"Norfolk city, Virginia",23552,123,0.522248641
2010,"Portsmouth city, Virginia",12779,0,0
2010,"Richmond city, Virginia",22662,47,0.20739564
2010,"Roanoke city, Virginia",13875,72,0.518918919
2010,"Suffolk city, Virginia",9993,0,0
2010,"Virginia Beach city, Virginia",46820,166,0.354549338
2010,"Benton County, Washington",20807,103,0.495025713
2010,"Chelan County, Washington",11318,0,0
2010,"Clallam County, Washington",17184,25,0.145484171
2010,"Clark County, Washington",49751,195,0.391951921
2010,"Cowlitz County, Washington",16070,118,0.734287492
2010,"Franklin County, Washington",5806,0,0
2010,"Grant County, Washington",10355,0,0
2010,"Grays Harbor County, Washington",11654,107,0.918139695
2010,"Island County, Washington",14308,0,0
2010,"King County, Washington",211670,749,0.353852695
2010,"Kitsap County, Washington",33480,345,1.03046595
2010,"Lewis County, Washington",13213,116,0.877923257
2010,"Pierce County, Washington",87954,923,1.049412193
2010,"Skagit County, Washington",18873,43,0.227838711
2010,"Snohomish County, Washington",73395,731,0.995980653
2010,"Spokane County, Washington",61394,586,0.954490667
2010,"Thurston County, Washington",32694,55,0.168226586
2010,"Whatcom County, Washington",26668,73,0.273736313
2010,"Yakima County, Washington",28330,139,0.490645958
2010,"Berkeley County, West Virginia",11686,248,2.122197501
2010,"Cabell County, West Virginia",15482,94,0.607156698
2010,"Harrison County, West Virginia",11635,0,0
2010,"Kanawha County, West Virginia",32551,0,0
2010,"Monongalia County, West Virginia",9692,13,0.134131242
2010,"Raleigh County, West Virginia",13021,0,0
2010,"Wood County, West Virginia",14739,43,0.291742995
2010,"Brown County, Wisconsin",28430,30,0.105522336
2010,"Dane County, Wisconsin",50370,226,0.44867977
2010,"Dodge County, Wisconsin",13211,30,0.227083491
2010,"Eau Claire County, Wisconsin",12439,193,1.55157167
2010,"Fond du Lac County, Wisconsin",15435,232,1.503077421
2010,"Jefferson County, Wisconsin",11035,18,0.163117354
2010,"Kenosha County, Wisconsin",18954,29,0.153002005
2010,"La Crosse County, Wisconsin",15329,0,0
2010,"Manitowoc County, Wisconsin",13998,24,0.171453065
2010,"Marathon County, Wisconsin",19269,247,1.281851679
2010,"Milwaukee County, Wisconsin",109336,766,0.700592668
2010,"Outagamie County, Wisconsin",21008,94,0.447448591
2010,"Ozaukee County, Wisconsin",13322,54,0.405344543
2010,"Portage County, Wisconsin",8963,0,0
2010,"Racine County, Wisconsin",26034,543,2.08573404
2010,"Rock County, Wisconsin",21417,112,0.522949059
2010,"St. Croix County, Wisconsin",8466,92,1.08669974
2010,"Sheboygan County, Wisconsin",16628,46,0.276641809
2010,"Walworth County, Wisconsin",13525,41,0.303142329
2010,"Washington County, Wisconsin",17909,0,0
2010,"Waukesha County, Wisconsin",55148,368,0.667295278
2010,"Winnebago County, Wisconsin",22123,47,0.212448583
2010,"Wood County, Wisconsin",12953,93,0.717980391
2010,"Laramie County, Wyoming",11905,0,0
2010,"Natrona County, Wyoming",9522,0,0
2011,"Baldwin County, Alabama",31628,379,1.198305299
2011,"Calhoun County, Alabama",17425,31,0.177905308
2011,"Cullman County, Alabama",13277,0,0
2011,"DeKalb County, Alabama",9671,86,0.88925654
2011,"Elmore County, Alabama",9554,0,0
2011,"Etowah County, Alabama",16759,23,0.137239692
2011,"Houston County, Alabama",15289,84,0.549414612
2011,"Jefferson County, Alabama",86876,294,0.338413371
2011,"Lauderdale County, Alabama",16029,0,0
2011,"Lee County, Alabama",13369,119,0.890118932
2011,"Limestone County, Alabama",10334,47,0.454809367
2011,"Madison County, Alabama",42380,329,0.77630958
2011,"Marshall County, Alabama",14220,122,0.857946554
2011,"Mobile County, Alabama",54728,160,0.292354919
2011,"Montgomery County, Alabama",28269,48,0.169797304
2011,"Morgan County, Alabama",17805,63,0.353833193
2011,"St. Clair County, Alabama",11625,289,2.486021505
2011,"Shelby County, Alabama",22143,387,1.74773066
2011,"Talladega County, Alabama",11776,151,1.282269022
2011,"Tuscaloosa County, Alabama",21670,110,0.507614213
2011,"Walker County, Alabama",11024,77,0.698476052
2011,"Anchorage Municipality, Alaska",22765,85,0.373380189
2011,"Fairbanks North Star Borough, Alaska",6600,76,1.151515152
2011,"Matanuska-Susitna Borough, Alaska",8295,0,0
2011,"Apache County, Arizona",8519,15,0.176077004
2011,"Cochise County, Arizona",23712,0,0
2011,"Coconino County, Arizona",12975,67,0.516377649
2011,"Maricopa County, Arizona",483821,2330,0.481583065
2011,"Mohave County, Arizona",48588,326,0.670947559
2011,"Navajo County, Arizona",14930,79,0.529135968
2011,"Pima County, Arizona",156931,726,0.462623701
2011,"Pinal County, Arizona",55855,880,1.575508012
2011,"Yavapai County, Arizona",54106,346,0.639485454
2011,"Yuma County, Arizona",32172,76,0.236230262
2011,"Benton County, Arkansas",27409,0,0
2011,"Craighead County, Arkansas",11927,0,0
2011,"Faulkner County, Arkansas",11635,0,0
2011,"Garland County, Arkansas",20388,51,0.250147145
2011,"Jefferson County, Arkansas",10425,109,1.045563549
2011,"Lonoke County, Arkansas",7831,159,2.030392032
2011,"Pulaski County, Arkansas",47347,185,0.390732253
2011,"Saline County, Arkansas",17299,0,0
2011,"Sebastian County, Arkansas",16821,56,0.332917187
2011,"Washington County, Arkansas",20178,0,0
2011,"White County, Arkansas",11313,163,1.440820295
2011,"Alameda County, California",175320,1321,0.753479352
2011,"Butte County, California",34333,521,1.517490461
2011,"Contra Costa County, California",136765,848,0.620041677
2011,"El Dorado County, California",27528,62,0.225225225
2011,"Fresno County, California",96668,484,0.500682749
2011,"Humboldt County, California",17975,37,0.205841446
2011,"Imperial County, California",19123,189,0.98833865
2011,"Kern County, California",77367,784,1.013351946
2011,"Kings County, California",12275,67,0.545824847
2011,"Lake County, California",11690,167,1.428571429
2011,"Los Angeles County, California",1099906,10403,0.945808096
2011,"Madera County, California",17444,50,0.286631507
2011,"Marin County, California",44453,204,0.45891166
2011,"Mendocino County, California",14166,210,1.482422702
2011,"Merced County, California",25542,0,0
2011,"Monterey County, California",45585,486,1.066140178
2011,"Napa County, California",21518,33,0.153359978
2011,"Nevada County, California",20095,68,0.338392635
2011,"Orange County, California",363843,3003,0.825355991
2011,"Placer County, California",56446,477,0.845055451
2011,"Riverside County, California",268724,3865,1.43827868
2011,"Sacramento County, California",164680,1616,0.981297061
2011,"San Bernardino County, California",188935,1607,0.85055707
2011,"San Diego County, California",363019,2873,0.791418631
2011,"San Francisco County, California",112305,441,0.392680646
2011,"San Joaquin County, California",73692,886,1.202301471
2011,"San Luis Obispo County, California",42844,27,0.063019326
2011,"San Mateo County, California",99436,960,0.96544511
2011,"Santa Barbara County, California",55826,395,0.707555619
2011,"Santa Clara County, California",204795,1997,0.975121463
2011,"Santa Cruz County, California",30685,267,0.870131986
2011,"Shasta County, California",30535,184,0.602587195
2011,"Solano County, California",48813,494,1.012025485
2011,"Sonoma County, California",69728,529,0.75866223
2011,"Stanislaus County, California",55902,540,0.965976173
2011,"Sutter County, California",12331,185,1.500283837
2011,"Tulare County, California",43221,359,0.830614747
2011,"Ventura County, California",100203,523,0.521940461
2011,"Yolo County, California",20606,289,1.402504125
2011,"Yuba County, California",7106,0,0
2011,"Adams County, Colorado",38429,710,1.847563038
2011,"Arapahoe County, Colorado",60644,736,1.213640261
2011,"Boulder County, Colorado",31408,392,1.248089659
2011,"Denver County, Colorado",64175,679,1.05804441
2011,"Douglas County, Colorado",22850,177,0.774617068
2011,"El Paso County, Colorado",64564,743,1.150796109
2011,"Jefferson County, Colorado",70922,510,0.719099856
2011,"Larimer County, Colorado",37045,328,0.885409637
2011,"Mesa County, Colorado",22274,114,0.511807489
2011,"Pueblo County, Colorado",25086,28,0.111616041
2011,"Weld County, Colorado",25805,481,1.863979849
2011,"Fairfield County, Connecticut",127226,1335,1.04931382
2011,"Hartford County, Connecticut",131912,1471,1.115137364
2011,"Litchfield County, Connecticut",30572,254,0.830825592
2011,"Middlesex County, Connecticut",26301,178,0.676780351
2011,"New Haven County, Connecticut",125481,1767,1.408181318
2011,"New London County, Connecticut",39870,340,0.852771507
2011,"Tolland County, Connecticut",18582,219,1.178559897
2011,"Windham County, Connecticut",15370,125,0.813272609
2011,"Kent County, Delaware",23315,151,0.647651726
2011,"New Castle County, Delaware",67391,287,0.425872891
2011,"Sussex County, Delaware",43206,189,0.437439245
2011,"District of Columbia, District of Columbia",69738,187,0.268146491
2011,"Alachua County, Florida",27853,107,0.384159696
2011,"Bay County, Florida",24631,482,1.956883602
2011,"Brevard County, Florida",112968,1437,1.27204164
2011,"Broward County, Florida",254780,3448,1.353324437
2011,"Charlotte County, Florida",56145,375,0.667913438
2011,"Citrus County, Florida",45538,672,1.475690632
2011,"Clay County, Florida",24071,44,0.182792572
2011,"Collier County, Florida",89249,629,0.704769801
2011,"Columbia County, Florida",11092,0,0
2011,"Duval County, Florida",99322,636,0.640341515
2011,"Escambia County, Florida",43509,181,0.416005884
2011,"Flagler County, Florida",24180,44,0.181968569
2011,"Hernando County, Florida",45653,148,0.32418461
2011,"Highlands County, Florida",31552,90,0.285243408
2011,"Hillsborough County, Florida",150650,1554,1.031530037
2011,"Indian River County, Florida",38518,324,0.84116517
2011,"Lake County, Florida",73163,70,0.095676777
2011,"Lee County, Florida",153429,2193,1.429325616
2011,"Leon County, Florida",27287,101,0.370139627
2011,"Manatee County, Florida",77159,1154,1.495612955
2011,"Marion County, Florida",86955,1049,1.206371111
2011,"Martin County, Florida",40843,68,0.166491198
2011,"Miami-Dade County, Florida",364130,3997,1.097684893
2011,"Monroe County, Florida",14121,303,2.145740387
2011,"Nassau County, Florida",12947,0,0
2011,"Okaloosa County, Florida",25873,174,0.67251575
2011,"Orange County, Florida",115948,982,0.846931383
2011,"Osceola County, Florida",30483,330,1.082570613
2011,"Palm Beach County, Florida",290993,3898,1.339551123
2011,"Pasco County, Florida",99356,1012,1.018559523
2011,"Pinellas County, Florida",196605,2618,1.331603978
2011,"Polk County, Florida",111801,823,0.736129373
2011,"Putnam County, Florida",14039,128,0.911745851
2011,"St. Johns County, Florida",31574,112,0.35472224
2011,"St. Lucie County, Florida",57420,256,0.445837687
2011,"Santa Rosa County, Florida",19918,76,0.381564414
2011,"Sarasota County, Florida",122128,898,0.735294118
2011,"Seminole County, Florida",53065,1340,2.525204937
2011,"Sumter County, Florida",44620,0,0
2011,"Volusia County, Florida",106296,1212,1.140212238
2011,"Barrow County, Georgia",6390,100,1.564945227
2011,"Bartow County, Georgia",10853,0,0
2011,"Bibb County, Georgia",20150,109,0.540942928
2011,"Bulloch County, Georgia",6279,77,1.226309922
2011,"Carroll County, Georgia",12210,157,1.285831286
2011,"Chatham County, Georgia",33791,99,0.29297742
2011,"Cherokee County, Georgia",20651,0,0
2011,"Clarke County, Georgia",10030,0,0
2011,"Clayton County, Georgia",18551,226,1.218263166
2011,"Cobb County, Georgia",62458,906,1.450574786
2011,"Columbia County, Georgia",13573,44,0.32417299
2011,"Coweta County, Georgia",15022,0,0
2011,"DeKalb County, Georgia",65619,648,0.987518859
2011,"Dougherty County, Georgia",11589,28,0.241608422
2011,"Douglas County, Georgia",11299,0,0
2011,"Fayette County, Georgia",14977,98,0.65433665
2011,"Floyd County, Georgia",14471,185,1.278418907
2011,"Forsyth County, Georgia",17363,0,0
2011,"Fulton County, Georgia",86212,680,0.788753306
2011,"Glynn County, Georgia",12873,82,0.636992154
2011,"Gwinnett County, Georgia",59469,669,1.124955859
2011,"Hall County, Georgia",21513,125,0.58104402
2011,"Henry County, Georgia",17712,232,1.309846432
2011,"Houston County, Georgia",14819,188,1.268641609
2011,"Liberty County, Georgia",4097,0,0
2011,"Lowndes County, Georgia",10978,60,0.546547641
2011,"Muscogee County, Georgia",22016,75,0.340661337
2011,"Newton County, Georgia",10200,361,3.539215686
2011,"Paulding County, Georgia",10855,0,0
2011,"Richmond County, Georgia",23505,34,0.144650074
2011,"Rockdale County, Georgia",9436,66,0.699448919
2011,"Troup County, Georgia",8550,47,0.549707602
2011,"Walker County, Georgia",10487,74,0.705635549
2011,"Walton County, Georgia",10872,0,0
2011,"Whitfield County, Georgia",11390,100,0.877963126
2011,"Hawaii County, Hawaii",28405,109,0.383735258
2011,"Honolulu County, Hawaii",143274,401,0.279883301
2011,"Kauai County, Hawaii",10595,0,0
2011,"Maui County, Hawaii",21187,243,1.146929721
2011,"Ada County, Idaho",43922,169,0.384773007
2011,"Bannock County, Idaho",9257,9,0.097223723
2011,"Bonneville County, Idaho",11608,134,1.154376292
2011,"Canyon County, Idaho",21830,400,1.832340815
2011,"Kootenai County, Idaho",21137,161,0.761697497
2011,"Twin Falls County, Idaho",10644,10,0.093949643
2011,"Adams County, Illinois",11747,71,0.604409637
2011,"Champaign County, Illinois",20711,84,0.405581575
2011,"Cook County, Illinois",630998,5411,0.857530452
2011,"DeKalb County, Illinois",10215,92,0.900636319
2011,"DuPage County, Illinois",110095,1879,1.706707843
2011,"Kane County, Illinois",52082,653,1.253792097
2011,"Kankakee County, Illinois",15558,74,0.475639542
2011,"Kendall County, Illinois",8165,0,0
2011,"Lake County, Illinois",75907,1053,1.38722384
2011,"LaSalle County, Illinois",18661,186,0.996731151
2011,"McHenry County, Illinois",32750,568,1.734351145
2011,"McLean County, Illinois",17551,161,0.917326648
2011,"Macon County, Illinois",18290,88,0.481137233
2011,"Madison County, Illinois",39250,202,0.514649682
2011,"Peoria County, Illinois",26360,100,0.379362671
2011,"Rock Island County, Illinois",24238,0,0
2011,"St. Clair County, Illinois",34150,294,0.86090776
2011,"Sangamon County, Illinois",27735,308,1.110510186
2011,"Tazewell County, Illinois",21410,93,0.43437646
2011,"Vermilion County, Illinois",13188,141,1.069153776
2011,"Will County, Illinois",66084,339,0.512983476
2011,"Williamson County, Illinois",11267,0,0
2011,"Winnebago County, Illinois",42089,617,1.46594122
2011,"Allen County, Indiana",42918,169,0.393774174
2011,"Bartholomew County, Indiana",10951,0,0
2011,"Clark County, Indiana",14115,0,0
2011,"Delaware County, Indiana",17640,326,1.848072562
2011,"Elkhart County, Indiana",24053,198,0.823182139
2011,"Floyd County, Indiana",10075,38,0.377171216
2011,"Grant County, Indiana",11197,0,0
2011,"Hamilton County, Indiana",24802,34,0.137085719
2011,"Hancock County, Indiana",9146,57,0.623223267
2011,"Hendricks County, Indiana",16368,0,0
2011,"Howard County, Indiana",13639,0,0
2011,"Johnson County, Indiana",17556,605,3.446115288
2011,"Kosciusko County, Indiana",10479,100,0.954289531
2011,"Lake County, Indiana",66637,437,0.655791827
2011,"LaPorte County, Indiana",15965,81,0.50735985
2011,"Madison County, Indiana",20547,48,0.233610746
2011,"Marion County, Indiana",97715,583,0.596633066
2011,"Monroe County, Indiana",14597,49,0.335685415
2011,"Morgan County, Indiana",9537,0,0
